order_id,user_id,order_date,amount,age,city,channel
47940,32234,2026年1月10日,4507.57,62,武汉,
19033,17387,2026/7/27,793.11,21,杭州,线上
34544,84376,2026/4/26,1554.42,52,上海,小程序
42002,96506,2026年3月23日,1446.53,48,武汉,APP
22108,92728,2026-08-07,1861.69,33,重庆,小程序
38595,29927,2026/3/14,3295.41,51,成都,小程序
32399,93697,2026-01-08,4736.58,45,上海,线上
12492,92257,2026年7月23日,4657.58,29,深圳,线下
24094,10460,2026-06-02,4929.56,24,武汉,APP
27851,67429,2026-06-14,4483.76,61,广州,线下
47357,88597,2026-01-28,2722.40,25,广州,小程序
33484,24310,2026/8/19,2420.10,33,深圳,
5642,27388,2026-08-17,998.29,57,成都,线上
22566,71891,2026年3月13日,4890.39,54,北京,小程序
2113,78349,2026/8/1,330.63,34,西安,线下
43244,33907,2026-02-23,3890.58,44,上海,线上
46515,70151,2026年1月18日,4742.51,22,武汉,
40642,19218,2026年4月15日,2805.58,44,武汉,线下
33301,87114,2026/3/21,4539.28,43,西安,线下
27623,42630,2026年1月12日,4193.58,36,广州,小程序
48418,43186,2026/1/11,3764.82,46,重庆,线下
4547,44217,2026-02-05,2042.73,31,杭州,小程序
26525,54014,2026-05-20,3663.32,36,上海,线上
41382,96341,2026年7月5日,1423.46,61,南京,线上
43319,19750,2026-04-22,1371.28,38,南京,小程序
22206,63297,2026年8月15日,4272.40,44,北京,小程序
14906,58061,2026年1月4日,3018.22,47,成都,APP
9820,11316,2026/2/20,"75,230.7",22,深圳,线下
21177,67927,2026/2/4,1855.63,38,杭州,小程序
33335,79850,2026年2月24日,3688.21,35,上海,小程序
46692,64136,2026-01-09,714.43,46,北京,小程序
38901,19472,2026/5/4,4732.21,46,重庆,线下
24430,58207,2026年1月25日,2250.48,49,武汉,线上
29132,31975,2026/8/18,1865.55,50,南京,线下
4010,50034,2026/5/16,3512.07,42,武汉,APP
683,47823,2026-01-13,1757.69,61,杭州,小程序
746,68015,2026-06-21,3832.57,26,武汉,APP
24413,68632,2026年2月27日,1292.62,63,北京,小程序
10828,45815,2026年1月27日,661.96,55,成都,APP
1993,55607,2026/4/3,1641.35,59,重庆,小程序
24102,96656,2026-03-07,4921.41,39,深圳,小程序
40369,33451,2026/3/21,1237.40,52,深圳,线上
31246,33946,2026/5/11,3924.93,18,西安,小程序
25933,33784,2026/5/27,4196.97,55,北京,线上
12248,15160,2026/2/1,1107.14,41,南京,线下
2725,69679,2026/6/28,1956.29,62,广州,APP
34235,54960,2026年6月16日,615.59,37,南京,小程序
47477,45066,2026年1月12日,4315.26,24,深圳,小程序
12834,73127,2026/7/23,3356.05,45,西安,线下
11259,32854,2026/7/28,2170.79,33,成都,小程序
19237,84780,2026-01-02,2462.72,59,成都,线上
37367,14249,2026年8月26日,1553.50,62,深圳,线下
48326,38258,2026/4/14,1317.59,33,深圳,小程序
969,61510,2026年5月18日,1558.07,37,西安,APP
449,31757,2026/5/26,2707.17,38,重庆,线上
30920,14944,2026年2月28日,"29,764.4",54,深圳,小程序
37452,33962,2026年5月1日,1901.66,63,西安,线上
26219,38571,2026-01-03,1784.38,55,深圳,线下
5039,22723,2026年7月14日,2614.13,40,西安,线下
27234,47723,2026/6/24,1766.42,60,西安,APP
5217,81137,2026年2月9日,3792.12,20,北京,小程序
24114,27055,2026-03-14,2828.27,64,成都,小程序
37851,94541,2026年3月27日,462.41,52,成都,线下
17383,86893,2026-05-17,3438.89,27,深圳,线下
31983,96937,2026年5月24日,415.12,60,深圳,线下
34635,99454,2026年3月14日,734.78,65,武汉,线上
42791,69649,2026-06-07,806.76,31,武汉,
3627,24495,2026年6月20日,1207.62,19,上海,小程序
37363,50963,2026-05-22,3298.53,51,北京,线上
44919,29724,2026/2/26,1509.90,25,武汉,小程序
2694,62443,2026-04-17,"89,641.5",46,武汉,小程序
16354,43878,2026年3月16日,1780.76,29,成都,线下
28223,60620,2026年7月27日,4928.24,29,武汉,APP
38395,93923,2026/8/5,4215.22,29,西安,线上
42345,71469,2026/8/10,230.86,42,重庆,小程序
16390,30978,2026-04-06,3307.79,21,杭州,APP
48013,45016,2026/2/20,1835.14,26,杭州,线下
3588,82673,2026年5月18日,1511.65,49,上海,小程序
45453,32777,2026年4月18日,22.77,18,武汉,小程序
18103,93347,2026/7/11,1570.10,29,重庆,APP
20244,14760,2026/5/20,318.01,62,南京,APP
28626,74800,2026年1月21日,3707.94,32,上海,线下
35100,72245,2026年7月11日,3730.40,18,成都,线上
46318,20867,2026年5月20日,896.58,45,杭州,线下
18975,78064,2026/2/4,4581.01,26,杭州,APP
18439,48068,2026-07-16,457.71,21,北京,APP
6477,80857,2026-08-15,2866.25,41,杭州,线上
4517,44000,2026/8/22,3887.19,34,上海,小程序
41468,15579,2026年8月3日,4573.83,59,杭州,线上
12150,59720,2026-02-01,"93,454.4",23,成都,小程序
40372,55465,2026年1月4日,4118.42,18,上海,线上
6483,69645,2026-04-02,1814.79,30,南京,线下
9786,61205,2026年4月26日,2470.84,29,南京,线下
2394,86962,2026-07-05,3191.46,50,重庆,线下
40123,63219,2026-05-06,2545.78,51,深圳,小程序
8766,72208,2026年7月17日,3521.41,33,北京,小程序
7317,30949,2026年4月8日,479.21,43,北京,APP
46159,43321,2026/1/24,4889.53,43,广州,线上
26476,83735,2026年3月19日,4050.31,40,北京,APP
45451,75166,2026年8月14日,329.12,42,北京,线上
15754,91290,2026-07-18,2621.56,43,西安,线下
49011,42624,2026-01-08,4542.05,25,广州,小程序
13153,15077,2026-07-25,3521.24,36,广州,APP
26623,37020,2026-08-18,3661.30,44,重庆,线下
19336,26505,2026-06-19,4672.11,25,北京,线下
32497,69213,2026年8月17日,4029.60,28,武汉,APP
10318,78450,2026-07-19,1459.49,59,杭州,小程序
4852,28876,2026年6月23日,838.59,59,广州,APP
11784,71126,2026年7月23日,1932.40,51,深圳,线下
1702,82994,2026/2/17,2782.31,57,杭州,线下
29307,95173,2026年6月6日,"52,543.8",57,重庆,线上
14563,13815,2026-06-09,2763.21,61,武汉,APP
39787,36538,2026/7/15,3760.04,49,杭州,
3511,29158,2026年6月16日,891.45,49,成都,线下
47308,15316,2026年7月7日,4728.66,64,武汉,APP
39020,66885,2026-04-12,2568.65,56,南京,APP
31326,48372,2026-04-07,-131.88,31,西安,APP
38855,48338,2026年1月13日,1895.34,23,重庆,小程序
20408,19909,2026/5/16,3339.58,24,重庆,线上
37608,48531,2026-04-24,3014.40,43,西安,线下
39262,48922,2026/1/4,"53,243.7",48,南京,APP
18246,52097,2026-06-01,4332.00,47,西安,小程序
18613,83149,2026/3/3,3219.46,53,南京,小程序
48864,69611,2026年7月21日,3280.09,30,重庆,小程序
31566,18986,2026年2月26日,1808.01,65,广州,小程序
39336,21899,2026-07-05,2003.13,51,重庆,
30011,20380,2026-02-28,777.79,32,西安,线下
34230,31432,2026/4/7,4391.91,35,深圳,小程序
49506,54063,2026年7月26日,4113.90,27,广州,APP
27991,19814,2026/7/17,3750.06,58,杭州,APP
39562,30149,2026年5月8日,260.37,62,重庆,APP
39986,70572,2026-07-12,3382.37,63,上海,线下
48856,91059,2026年3月7日,1234.06,54,南京,APP
30505,24789,2026-01-24,2292.82,26,重庆,小程序
2290,45886,2026年5月19日,4351.67,27,西安,线上
24420,34892,2026年5月7日,1999.95,35,杭州,线上
1270,42517,2026/7/7,2610.92,28,广州,APP
34037,11467,2026/8/14,3333.14,30,西安,小程序
31383,95998,2026-01-06,3221.26,33,西安,线上
18337,86096,2026-06-09,4706.13,27,成都,线下
44245,44383,2026/3/11,193.30,51,杭州,APP
5559,96693,2026/6/23,1436.10,37,上海,小程序
49420,18323,2026-03-19,647.70,57,上海,小程序
45782,77245,2026/6/23,1429.46,35,广州,线下
7765,43643,2026/1/3,1789.12,20,西安,线下
35264,53010,2026/7/17,2963.90,19,北京,小程序
2592,44647,2026年2月8日,3283.07,31,深圳,线下
4135,94304,2026-01-07,4445.55,18,西安,APP
45611,75625,2026/6/20,21.02,45,西安,APP
11889,42740,2026/1/22,2815.89,64,杭州,线下
26374,53671,2026-07-01,1204.64,65,西安,线下
27920,21725,2026-01-26,3262.51,52,武汉,小程序
49338,86167,2026-08-24,4781.78,44,武汉,线下
8504,98221,2026/2/13,4216.92,59,上海,线上
26649,35231,2026-07-22,605.43,22,深圳,APP
30692,31707,2026-01-08,4621.60,53,西安,线上
20522,70649,2026-05-27,2955.55,63,重庆,APP
2073,64193,2026年5月27日,4369.41,55,武汉,APP
9119,90618,2026-04-26,2754.51,38,西安,线上
27947,17492,2026年3月8日,2828.00,30,西安,APP
11789,98826,2026-01-26,1406.07,25,成都,
8202,91657,2026/7/3,3094.89,60,西安,线下
24226,82195,2026/5/21,1988.15,24,重庆,小程序
24737,77441,2026/4/9,4330.49,47,南京,APP
36392,32787,2026-03-20,1600.22,26,重庆,小程序
3139,72041,2026/5/15,3124.21,42,杭州,线下
16554,33696,2026-03-15,"30,137.9",27,西安,
43680,25252,2026/3/1,3965.68,64,西安,线下
39285,61463,2026年8月9日,709.02,37,广州,线下
49089,14330,2026年4月21日,"8,247.0",46,重庆,小程序
19123,73846,2026/3/5,1250.96,62,重庆,APP
1913,81080,2026年6月13日,1711.23,65,南京,APP
49393,24962,2026-08-24,3722.13,56,广州,线上
36719,32049,2026-06-04,37.54,40,成都,线下
46131,82360,2026年5月10日,108.60,21,武汉,APP
40730,71857,2026年6月26日,2048.98,58,深圳,线上
39236,14006,2026/4/22,1227.92,46,武汉,线上
25405,85342,2026-06-06,2725.28,65,西安,线上
48946,33165,2026/1/1,1958.20,64,杭州,APP
2601,27647,2026/2/13,"61,229.2",27,成都,线上
43701,25488,2026年5月26日,3482.17,57,上海,线下
41106,95425,2026-07-16,921.45,44,武汉,线上
40204,75874,2026年8月28日,2020.64,62,上海,APP
21948,31423,2026-05-07,1621.33,63,成都,线上
2011,82470,2026/8/1,"1,381.9",60,西安,线下
831,90928,2026/5/26,4551.82,47,西安,APP
12232,24825,2026/5/10,714.44,53,南京,线下
6902,56685,2026/7/4,838.08,25,南京,
18120,80336,2026-07-09,4902.54,27,广州,小程序
6693,96081,2026年4月26日,1002.83,43,深圳,小程序
36726,98329,2026年5月6日,"60,246.5",24,深圳,APP
47317,75438,2026/2/24,1767.67,43,北京,小程序
12624,81697,2026/3/2,3024.01,21,杭州,APP
17814,51647,2026年5月22日,3646.63,51,武汉,线下
21218,71882,2026/3/28,4179.27,45,重庆,线下
6176,74289,2026年3月7日,3762.92,65,成都,线下
28811,66876,2026年2月2日,3708.39,48,西安,小程序
46996,40314,2026年4月17日,4171.68,44,北京,小程序
3889,35659,2026-02-17,1428.51,63,北京,小程序
49188,84789,2026/6/17,1246.54,28,南京,线上
46434,49009,2026/4/9,2634.78,56,上海,线下
35519,70015,2026年2月8日,791.35,48,深圳,小程序
7125,32429,2026-07-01,2574.05,35,成都,APP
46359,87661,2026-05-03,2816.94,50,广州,APP
18248,73522,2026-08-03,1713.44,54,深圳,线下
24644,90501,2026-06-21,4531.24,38,上海,线上
17259,55771,2026-02-14,4301.82,43,重庆,
23160,99092,2026/4/7,878.34,21,南京,小程序
26443,64482,2026-01-19,150.87,28,上海,线上
43773,43194,2026-03-18,4893.03,54,武汉,线下
29436,70503,2026-02-09,4520.00,24,南京,线下
26482,91122,2026-06-15,1268.19,39,成都,
3351,16559,2026年6月9日,2436.92,18,广州,线下
48234,15044,2026年2月18日,238.78,34,上海,APP
30492,99962,2026-06-16,1248.51,25,成都,线下
49726,46046,2026/3/16,2265.71,39,成都,线上
33401,94253,2026-05-19,3116.21,62,杭州,小程序
17764,26135,2026/6/5,1852.91,43,重庆,
7598,68596,2026年2月4日,3087.41,60,北京,APP
5888,67092,2026年8月26日,1809.59,32,西安,线下
36817,16151,2026-05-24,"25,277.5",19,南京,线上
29974,68599,2026-02-27,2033.94,19,北京,小程序
13242,11199,2026-02-13,"28,673.2",57,武汉,小程序
6607,95563,2026-07-22,4523.11,61,西安,APP
1119,21003,2026/5/6,2149.88,21,南京,小程序
21775,87200,2026年7月5日,1604.19,40,上海,线下
29943,21415,2026-08-20,3517.78,35,杭州,线下
13418,28136,2026-06-24,2420.18,44,西安,APP
22864,18701,2026年3月14日,4259.55,56,南京,线上
3450,42684,2026/4/8,3568.03,59,武汉,线上
2772,27097,2026/4/18,4937.12,31,武汉,线上
31695,60468,2026年4月12日,4865.66,18,广州,小程序
20541,50312,2026年7月7日,2064.66,34,西安,小程序
41470,83169,2026年7月27日,844.32,51,武汉,小程序
16076,18084,2026-07-27,2422.62,37,北京,小程序
17521,77166,2026/6/17,1782.78,42,重庆,APP
31949,53427,2026-05-13,262.55,56,武汉,APP
11048,37647,2026/1/25,2932.95,33,南京,线上
19568,83881,2026年7月1日,1613.45,56,北京,APP
11381,24034,2026-05-21,1206.90,18,成都,APP
6928,85495,2026/6/13,3383.62,53,上海,线下
27618,31793,2026-07-22,3940.76,41,武汉,小程序
46867,38988,2026-04-24,4009.36,31,深圳,线下
25042,23276,2026-02-20,4513.57,55,杭州,线下
45844,38437,2026年2月1日,"73,637.7",63,上海,线上
6924,43219,2026/3/14,2232.46,22,武汉,线上
26751,36103,2026-03-19,2809.24,53,武汉,线下
11879,83808,2026-07-22,1011.15,44,南京,APP
37464,47622,2026/1/18,4237.71,30,西安,线上
2633,20759,2026/1/5,1942.55,63,北京,小程序
13019,74242,2026/4/14,724.66,25,南京,线下
32015,82944,2026-02-01,847.99,30,成都,线上
428,17715,2026-01-10,1841.78,41,武汉,小程序
16746,86759,2026-01-24,"87,347.5",33,北京,线下
689,77502,2026-03-19,3242.16,46,西安,小程序
7565,54771,2026-04-21,349.38,19,成都,小程序
36716,66230,2026-01-21,"65,180.4",29,武汉,小程序
9819,26557,2026-07-06,4617.18,55,南京,小程序
26198,33420,2026-08-15,1211.14,35,广州,线上
2328,71798,2026年5月11日,977.55,58,武汉,线上
42485,61913,2026/8/21,954.01,31,西安,线下
47066,22833,2026年5月26日,4625.51,42,成都,线上
2978,88454,2026-07-09,840.63,52,重庆,小程序
27439,23678,2026年7月13日,4392.75,44,广州,APP
42156,75932,2026年1月11日,2509.59,49,西安,线下
49453,38517,2026-04-17,2971.32,42,上海,APP
27071,37526,2026-06-10,1290.95,30,深圳,APP
2170,12103,2026-03-06,"51,077.8",52,武汉,
7521,60275,2026/3/16,3457.54,62,西安,小程序
3512,43888,2026/6/12,1470.62,45,西安,小程序
47040,17758,2026年1月2日,1136.56,52,杭州,小程序
1037,98692,2026/5/6,1542.98,45,上海,APP
28833,77492,2026年5月10日,3440.90,59,武汉,线下
45877,78118,2026/5/7,1627.20,35,广州,小程序
39709,29118,2026/5/24,4248.27,53,北京,APP
48708,19747,2026/6/14,4256.76,30,武汉,线下
22778,36370,2026/1/6,3569.78,27,北京,APP
37385,53255,2026/4/12,3272.65,57,广州,小程序
44057,23472,2026-02-12,3164.70,30,上海,线上
27086,87701,2026年8月25日,4972.52,37,上海,线下
49142,39066,2026-03-03,845.91,37,深圳,线下
16146,27481,2026/1/7,3726.50,51,西安,线下
25448,11453,2026年2月6日,4042.48,52,深圳,APP
4776,97225,2026/2/17,4823.00,58,南京,小程序
468,45079,2026年6月18日,2434.05,47,南京,线下
41391,94259,2026/5/21,2138.61,32,南京,线上
20287,78127,2026/2/27,2889.67,32,深圳,小程序
40470,11237,2026年4月12日,467.52,53,武汉,
31107,17406,2026/3/14,4519.54,64,武汉,线下
46376,50895,2026年5月26日,2125.46,62,深圳,线上
40302,13389,2026/1/24,2181.02,29,武汉,线上
34081,76566,2026-02-18,201.80,37,北京,APP
8414,19269,2026/5/5,3328.35,33,成都,线上
11522,39899,2026-02-01,3011.75,31,成都,小程序
5058,84901,2026-03-22,1262.06,33,深圳,线上
22847,66165,2026/3/2,4598.63,34,上海,APP
10928,70915,2026-05-20,2422.47,53,杭州,小程序
35758,40316,2026-07-07,4610.24,52,成都,线上
10425,76289,2026年2月11日,2149.90,54,深圳,小程序
9229,73807,2026年6月14日,3846.66,50,杭州,线下
7801,23324,2026年6月20日,3432.06,27,武汉,小程序
37019,12319,2026年5月27日,4216.72,50,重庆,小程序
43736,92317,2026-05-22,1508.53,27,南京,线下
38145,84729,2026/2/5,3515.67,53,武汉,线下
4579,32333,2026年8月8日,4545.98,59,西安,APP
27856,66380,2026-04-27,989.63,48,南京,线上
29032,45060,2026年7月27日,33.31,50,上海,APP
3778,87543,2026-05-24,2474.26,43,广州,APP
16074,99424,2026-02-23,362.50,32,深圳,线上
29599,71146,2026/2/19,"34,445.4",26,重庆,线下
26976,27021,2026年3月23日,2862.32,44,广州,线下
47360,37359,2026/7/26,3215.87,44,南京,
9171,73955,2026-03-07,4185.80,36,武汉,线下
49433,22998,2026-01-28,4084.71,47,深圳,线下
39743,12108,2026/8/25,4534.88,56,上海,线下
2317,63008,2026年6月6日,-482.43,47,武汉,
11485,47654,2026年1月22日,490.78,64,成都,线上
16224,29061,2026/5/4,4396.46,45,深圳,
13618,35241,2026-05-11,1661.79,31,杭州,线下
46672,67645,2026/1/15,2899.50,37,上海,APP
123,70815,2026-04-07,1525.14,52,西安,线下
8828,94317,2026年1月6日,3669.55,61,西安,线下
5272,50058,2026-03-11,567.05,21,广州,线上
22950,96403,2026-06-12,1071.58,49,上海,线上
12652,38841,2026年5月25日,4065.01,33,重庆,小程序
42115,43107,2026/1/6,4873.14,40,深圳,小程序
44151,22478,2026年2月1日,507.06,32,北京,小程序
39838,99238,2026-05-09,3118.12,54,北京,线上
22358,16106,2026-06-17,3792.83,50,西安,小程序
34571,42331,2026/4/9,4550.99,53,武汉,线上
16149,25869,2026年2月5日,1293.42,50,成都,
31190,79324,2026-08-19,2806.41,41,深圳,线上
26998,89536,2026年7月11日,2961.53,63,深圳,
39684,53768,2026-06-21,4220.07,44,杭州,小程序
38967,52070,2026-07-18,3688.91,24,重庆,小程序
8533,58008,2026年8月21日,957.41,27,杭州,线上
49796,65686,2026-05-22,1282.58,32,深圳,APP
47466,91057,2026/2/23,4804.44,24,杭州,线下
1736,69568,2026-04-08,1837.46,65,上海,小程序
5437,21470,2026年3月5日,2646.34,21,广州,线下
19102,37746,2026年5月20日,1264.33,32,重庆,线上
38293,21949,2026年6月21日,2222.44,62,杭州,APP
13855,55345,2026年8月27日,885.16,54,深圳,线下
22505,39228,2026/2/26,242.35,21,南京,小程序
5286,84725,2026年2月2日,3235.40,23,武汉,线下
17426,64645,2026/5/19,1860.65,41,上海,小程序
48440,43034,2026/6/24,1519.48,26,广州,APP
11969,79751,2026-01-20,1102.57,38,上海,线下
36396,45368,2026-08-16,332.97,36,武汉,线上
46792,81260,2026/1/27,3536.40,46,杭州,
12348,98583,2026/5/19,2391.16,26,广州,
27803,84453,2026年7月23日,583.34,46,上海,线上
457,77864,2026年2月21日,671.52,51,上海,APP
28411,31224,2026/6/8,2429.39,40,深圳,线下
12937,64192,2026年8月16日,3514.27,43,杭州,线下
41413,79901,2026/7/10,3037.54,34,上海,线下
28950,78595,2026-07-07,"55,215.6",43,成都,APP
21509,48905,2026-04-24,1804.69,30,上海,APP
30924,12626,2026年4月19日,1947.14,38,广州,
47122,35607,2026-05-21,856.67,51,深圳,线上
17882,43945,2026/7/20,4181.61,33,武汉,线下
17912,74597,2026年4月16日,3187.50,24,重庆,线上
40717,93394,2026-07-01,4947.14,30,南京,线下
43167,43479,2026年3月18日,2380.76,-4,上海,线下
23338,51723,2026/4/24,1346.83,30,西安,APP
12691,75813,2026-05-17,3747.08,-9,广州,APP
26377,40614,2026年6月1日,3984.43,32,南京,APP
6952,73106,2026年3月28日,4816.65,30,上海,小程序
33190,80880,2026-07-10,4244.84,36,杭州,线上
19047,69073,2026年7月20日,3289.39,30,西安,APP
42786,93044,2026-08-17,4838.15,59,深圳,线上
40500,99687,2026-08-11,4313.53,23,杭州,线上
5214,22952,2026-01-25,4239.84,51,北京,小程序
2047,17596,2026-01-18,1063.74,59,成都,线下
32955,87580,2026年7月28日,2877.66,61,杭州,小程序
49215,78699,2026/7/21,1313.20,32,成都,线上
10260,76584,2026-01-26,4306.94,26,杭州,小程序
8465,35750,2026年3月2日,4914.16,58,广州,线下
9417,77151,2026/1/6,1117.91,47,南京,线下
8401,20572,2026-08-28,2754.15,29,杭州,线上
2705,61627,2026年8月18日,2240.78,149,杭州,APP
9311,65169,2026/6/26,3680.37,48,南京,线上
6017,18260,2026年4月15日,4692.99,19,成都,小程序
32019,74378,2026年5月25日,1089.00,42,广州,小程序
4108,88218,2026/3/18,"3,685.6",60,武汉,线下
688,87038,2026年2月22日,4575.37,47,重庆,小程序
49176,18828,2026年1月12日,500.67,62,重庆,线下
32849,62572,2026年5月2日,2923.09,18,深圳,线下
1758,54511,2026-08-25,729.74,65,上海,APP
21550,98355,2026年4月17日,1387.52,57,上海,APP
43238,66063,2026-04-11,4656.88,58,南京,APP
4631,53620,2026/3/4,3133.29,23,上海,线下
27869,37934,2026/8/4,1157.04,30,杭州,小程序
32113,68669,2026年4月11日,3100.31,45,广州,
7491,60250,2026/1/13,1465.06,34,深圳,线上
19443,44702,2026/2/15,1131.92,29,杭州,小程序
19850,37406,2026/2/18,1276.67,49,深圳,线上
1305,90850,2026年2月25日,614.61,20,武汉,线下
33298,73165,2026年4月13日,4963.80,33,南京,线下
28122,23950,2026-07-05,3957.59,21,南京,线上
30761,80946,2026/5/8,1601.61,33,上海,线上
41039,72620,2026-03-25,2842.69,49,北京,
2949,13324,2026年4月13日,3006.51,62,西安,线下
1298,39615,2026年3月2日,2225.44,56,南京,线下
30194,11452,2026-07-26,3199.40,35,重庆,小程序
45144,23050,2026/1/19,3015.09,61,西安,APP
49225,29790,2026/4/5,3736.70,46,南京,APP
45696,31851,2026年3月12日,4629.49,21,成都,线上
27834,25174,2026/8/5,1968.27,23,上海,线下
46011,16577,2026/3/7,1873.41,34,广州,线下
48993,70840,2026-05-06,"86,153.1",63,杭州,线上
23147,90243,2026年4月5日,2535.63,28,杭州,APP
25653,40903,2026/6/23,4815.10,65,上海,线上
7869,14622,2026-03-07,2232.78,19,杭州,线下
42682,21833,2026-06-28,3096.94,38,广州,线下
15073,22872,2026/5/25,3719.48,44,上海,线下
35594,74707,2026/1/18,1454.40,37,南京,小程序
18180,38757,2026-03-19,341.15,26,深圳,线上
28669,37092,2026年7月28日,727.14,20,重庆,APP
20352,50448,2026-08-13,4660.18,31,西安,线上
45724,71095,2026/8/28,3352.15,32,西安,
6347,60994,2026-07-24,1373.66,45,成都,APP
41907,42244,2026/8/7,1404.13,28,西安,APP
16180,62711,2026-07-10,2698.53,54,北京,小程序
32098,54431,2026/6/14,1654.30,23,武汉,
22059,42137,2026-02-12,3094.98,57,上海,小程序
48995,22714,2026-06-18,1874.39,51,西安,APP
5925,78476,2026年4月3日,"69,618.4",54,上海,
10383,61464,2026/8/12,2059.26,21,西安,
28109,45333,2026年6月9日,-272.96,34,重庆,小程序
46700,27787,2026-05-25,332.61,47,南京,线上
18461,71754,2026年2月15日,4918.65,48,北京,APP
48176,37495,2026年1月11日,582.38,65,北京,线下
37645,93336,2026/1/16,2277.07,51,深圳,线上
21386,84016,2026/7/6,3106.89,53,深圳,线下
26933,19959,2026/6/1,351.26,39,重庆,线下
31487,34503,2026-04-11,4624.01,45,广州,线上
42205,39191,2026/7/22,2616.19,38,北京,线上
6526,12407,2026年3月17日,797.99,57,成都,线下
20201,15753,2026年7月8日,3927.75,61,南京,APP
16204,92087,2026-02-10,4674.13,51,北京,小程序
38151,49155,2026/2/20,1687.73,24,南京,小程序
23815,40975,2026/7/12,308.24,57,武汉,APP
2477,43446,2026-05-14,4555.84,49,武汉,线下
20294,79573,2026-08-01,1482.23,57,上海,小程序
31134,51749,2026-02-01,4824.71,24,成都,线下
29753,45327,2026年2月25日,3656.82,24,重庆,APP
18901,86348,2026/5/4,4484.73,27,广州,线下
33337,48692,2026年5月25日,2765.03,19,上海,APP
14749,40691,2026年2月6日,2582.12,41,重庆,APP
2908,78258,2026/2/11,3841.32,54,武汉,线上
22837,49129,2026/3/13,1021.74,26,上海,线上
17031,29946,2026-02-26,"1,537.1",25,西安,小程序
35275,53679,2026年7月8日,1328.72,55,重庆,小程序
4065,96030,2026/6/26,4780.56,28,杭州,线下
30711,61044,2026/1/14,700.96,32,南京,小程序
6475,95565,2026-01-02,301.78,44,深圳,APP
33702,45266,2026年4月9日,1873.69,30,南京,小程序
44825,99475,2026年2月10日,2581.15,26,重庆,APP
35587,49914,2026年3月24日,4444.82,50,重庆,APP
40978,81446,2026年8月11日,4488.92,56,成都,线下
36425,34698,2026年8月9日,761.36,19,南京,小程序
22004,65119,2026-03-02,1375.53,22,深圳,小程序
13185,56337,2026/7/24,2062.92,29,上海,APP
49088,32102,2026-03-08,-282.60,49,南京,APP
4683,38067,2026年4月13日,3640.82,27,成都,
26815,44136,2026-07-20,2896.12,43,北京,小程序
33992,96969,2026年6月27日,"62,693.1",25,西安,线下
1170,23292,2026/8/9,3566.02,49,上海,线下
25113,34805,2026年1月27日,1160.93,27,重庆,小程序
25898,21823,2026/2/8,4754.66,37,杭州,APP
21404,36965,2026年3月13日,77.96,44,深圳,线上
13731,91507,2026-01-25,3468.29,48,北京,
8734,57603,2026年4月2日,3285.97,42,成都,线上
11780,88797,2026-08-12,1439.12,54,深圳,小程序
26754,99346,2026-07-17,3991.11,58,杭州,线下
43291,71439,2026-06-11,4910.94,24,南京,小程序
2090,51211,2026年3月15日,4341.00,35,武汉,线下
8755,37631,2026/5/2,"62,839.4",30,上海,线上
29305,39650,2026年5月3日,4791.93,29,杭州,小程序
7263,71287,2026年4月10日,2107.34,49,武汉,线下
27571,66885,2026年3月5日,1535.05,34,北京,小程序
4667,24799,2026-05-01,1622.90,62,上海,APP
45435,42346,2026年5月28日,2959.58,27,重庆,
256,87793,2026-04-14,1966.76,48,南京,小程序
3839,99611,2026-07-19,2370.18,24,西安,线上
44675,22277,2026年8月23日,4032.38,35,武汉,APP
37398,17023,2026年8月16日,4900.02,18,北京,线下
25645,61491,2026-07-10,4638.35,42,杭州,线上
4465,22966,2026-01-13,51.06,25,杭州,小程序
24682,77765,2026-03-01,4493.54,49,武汉,小程序
28018,78878,2026/2/5,1397.79,59,北京,线上
33743,42891,2026年8月15日,318.15,40,成都,APP
23823,19761,2026/7/11,3484.80,22,杭州,线下
6289,81168,2026/3/2,1999.74,59,广州,APP
2189,33554,2026年4月14日,594.17,31,广州,小程序
46536,53728,2026/1/25,1209.27,47,杭州,线下
24645,91092,2026年4月2日,1488.70,45,北京,小程序
28998,44919,2026年8月13日,1588.48,36,广州,线下
12304,35486,2026/7/23,433.66,36,上海,小程序
26793,47482,2026/5/11,962.68,32,武汉,线下
17174,56421,2026/8/26,"72,991.5",19,重庆,线上
12219,68531,2026/1/2,3720.58,51,杭州,线上
38691,57879,2026/1/15,3375.38,42,成都,小程序
22610,84867,2026年3月19日,2136.00,33,杭州,
23050,79676,2026-05-12,4083.86,42,广州,线下
30289,62130,2026-03-20,2903.86,59,深圳,APP
1482,40676,2026/8/2,666.09,30,杭州,线下
18391,61460,2026/6/9,3505.52,25,深圳,小程序
42508,45485,2026-08-28,4270.79,31,杭州,小程序
40701,53235,2026/8/16,1302.92,61,广州,线上
8459,13233,2026年7月18日,2614.58,34,重庆,线下
13812,64473,2026年4月18日,"46,897.4",20,杭州,小程序
40683,15816,2026/6/11,344.30,35,上海,小程序
21738,73362,2026-06-04,1176.26,48,广州,线上
3135,22766,2026/7/15,2082.80,22,深圳,APP
2326,65472,2026/2/15,4014.63,41,杭州,线上
37247,48541,2026-04-27,1025.31,46,南京,线上
13922,64270,2026年4月22日,1035.70,27,西安,小程序
48790,51008,2026年5月23日,3926.67,19,杭州,小程序
